,Group,Class,PC1,PC2
359,Basque.HO,PCA,-93.6341201822153,-88.1508794511769
360,Basque.HO,PCA,-99.9198989497508,-94.6370373746144
361,Basque.HO,PCA,-96.8972901398887,-80.0186989228103
362,Basque.HO,PCA,-105.767843669918,-78.3238729185164
363,Basque.HO,PCA,-91.3890296814951,-66.3194678881923
364,Basque.HO,PCA,-101.180371243709,-80.0572066494264
365,Basque.HO,PCA,-97.6608455799498,-58.7115769121829
366,Basque.HO,PCA,-95.3717550957905,-87.0239139908357
367,Basque.HO,PCA,-99.2069433768413,-91.3484062846968
368,Basque.HO,PCA,-97.475738793451,-74.4262361444242
369,Basque.HO,PCA,-99.4927440000661,-70.7320290931232
370,Basque.HO,PCA,-100.460781065738,-74.158174728508
371,Basque.HO,PCA,-103.81188756905,-81.588070435027
372,Basque.HO,PCA,-95.8421381225838,-84.9025494949182
373,Adygei.HO,PCA,4.86096644143102,92.7977501006535
374,Adygei.HO,PCA,7.3015663598286,101.940949614356
375,Adygei.HO,PCA,7.55870593686606,104.347941287734
376,Adygei.HO,PCA,4.57365181270127,100.781004843385
377,Adygei.HO,PCA,11.7699086617954,104.439282585413
378,Adygei.HO,PCA,10.4342842877229,103.007418622255
379,Adygei.HO,PCA,-23.5092564539389,83.3736604168094
380,Adygei.HO,PCA,2.15766703414946,109.707902096522
381,Adygei.HO,PCA,22.3218602947303,115.676728021194
382,Adygei.HO,PCA,15.1044658602564,107.688785450966
383,Adygei.HO,PCA,14.7540970487712,105.680791404115
384,Adygei.HO,PCA,15.7863198224821,139.582264348978
385,Adygei.HO,PCA,-6.4770801890126,131.356010662226
386,Adygei.HO,PCA,6.68634699941014,93.4533323271416
387,Adygei.HO,PCA,17.9553909339002,113.454402692209
388,Armenian.WGA.HO,PCA,67.8902659594767,123.511652186009
389,Armenian.WGA.HO,PCA,65.2289004671259,111.07641021112
390,Armenian.WGA.HO,PCA,68.3644077132955,106.338760458458
391,Georgian.WGA.HO,PCA,48.4128340073475,145.3677428444
392,Georgian.WGA.HO,PCA,67.1144482015006,216.020107376411
393,Assyrian.WGA.HO,PCA,81.9215125251024,113.672693186401
394,Assyrian.WGA.HO,PCA,72.7475324227883,106.57287681749
395,Assyrian.WGA.HO,PCA,71.5862157395045,110.268168025712
396,Assyrian.WGA_outlier.HO,PCA,93.1975841893028,161.235385174962
397,Assyrian.WGA.HO,PCA,81.5590991002649,135.741065528598
398,Greek.WGA.HO,PCA,2.82372573145015,32.4037241642796
399,Greek_outlier.WGA.HO,PCA,3.65212385687741,25.1120330251721
400,Greek.WGA.HO,PCA,8.78751473073312,48.3497321755496
401,Greek_outlier.WGA.HO,PCA,61.0184880474847,96.453533814482
402,Greek.WGA.HO,PCA,-0.14757505097594,85.2199135534156
403,Greek.WGA.HO,PCA,-6.12807020036643,56.0085766067439
404,Greek.WGA.HO,PCA,5.37143889053771,80.5026899486184
405,Greek.WGA.HO,PCA,-4.96766957720525,41.1225079062827
406,Greek.WGA.HO,PCA,-9.07663185459919,55.8317624604725
407,Greek.WGA.HO,PCA,1.7027841736219,72.78391592942
408,Greek.WGA.HO,PCA,24.7356605180977,78.1427116438953
409,Greek.WGA.HO,PCA,-10.7533666429618,64.3827561698162
410,Greek.WGA.HO,PCA,1.708560678588,67.9881722029612
411,Greek.WGA.HO,PCA,-5.41588003904246,52.3655919537859
412,Greek.WGA.HO,PCA,21.0778124887246,74.8050530922591
413,Greek.WGA.HO,PCA,-11.2773917507767,35.7106304798581
414,Greek.WGA.HO,PCA,-8.1523052315225,55.5397057673761
415,Greek.WGA.HO,PCA,-11.6548848231009,36.9837628872092
416,Bulgarian.HO,PCA,-55.4502616889005,3.25314789229784
417,Bulgarian.HO,PCA,-60.1019041150913,-1.32979599280013
418,Hungarian.HO,PCA,-80.4587570819735,-5.40055807200274
419,Lithuanian.HO,PCA,-144.075664340172,-10.0204602279994
420,Iranian.HO,PCA,57.4801545871358,65.6249723183914
421,Iranian.HO,PCA,46.9107865390185,75.3870045555297
422,Syrian.HO,PCA,129.009024391948,19.8115923258243
423,Lebanese.HO,PCA,148.695068498913,3.58306194728458
424,Jordanian.HO,PCA,116.419207762707,0.164222712517615
425,Bulgarian.HO,PCA,-50.9401192426154,3.57114349882785
426,Bulgarian.HO,PCA,-47.282646843701,14.5814374729135
427,Hungarian.HO,PCA,-82.7482208001866,-7.94225055325155
428,Lithuanian.HO,PCA,-127.440557454641,-1.78301925278939
429,Iranian.HO,PCA,50.0961451743639,85.3035563797589
430,Iranian.HO,PCA,59.9530186668241,75.7028456052221
431,Syrian.HO,PCA,56.676858668225,48.39513948344
432,Lebanese.HO,PCA,70.6590873518185,54.4158637171845
433,Saudi.HO,PCA,183.981347204399,-77.1451734464077
434,Jordanian.HO,PCA,110.808088827435,21.1166922924735
435,Bulgarian.HO,PCA,-44.3989654928905,9.500128491632
436,Hungarian.HO,PCA,-91.8379878874338,-1.1343057990922
437,Hungarian.HO,PCA,-92.1832723673992,0.213255604635254
438,Lithuanian.HO,PCA,-143.663343297174,-2.29372236176026
439,Iranian.HO,PCA,69.5825325672937,74.6221273875182
440,Syrian.HO,PCA,86.3371187337916,23.3881999449327
441,Lebanese.HO,PCA,87.5355712795891,19.284738510519
442,Saudi.HO,PCA,144.318681423422,-22.3731750258417
443,Jordanian.HO,PCA,119.837998820532,11.4325420819052
444,Bulgarian.HO,PCA,-48.4246586690678,-0.64224544854754
445,Hungarian.HO,PCA,-87.4155038832403,-6.04626439084017
446,Hungarian.HO,PCA,-89.4344775354028,-7.01913289859791
447,Lithuanian.HO,PCA,-137.137070585106,-10.3449038572986
448,Syrian.HO,PCA,122.268810269737,4.60587291305042
449,Syrian.HO,PCA,90.647351375158,19.0802388632148
450,Lebanese.HO,PCA,72.3703741087887,43.5793878480989
451,Saudi.HO,PCA,86.7334577506041,23.1298462843282
452,Jordanian.HO,PCA,143.193699707562,12.0821378067534
453,Bulgarian.HO,PCA,-37.1056649415477,2.98184679981647
454,Hungarian.HO,PCA,-83.1560526975386,0.0090928085117027
455,Lithuanian.HO,PCA,-138.364655162764,-9.9401697663709
456,Lithuanian.HO,PCA,-130.63353906394,-9.35953318692813
457,Iranian.HO,PCA,53.8494655742978,102.170595826078
458,Syrian.HO,PCA,153.053819337975,27.0230623112935
459,Lebanese.HO,PCA,81.9903115723941,28.0046495911251
460,Saudi.HO,PCA,173.568226195451,-73.4241809628243
461,Jordanian.HO,PCA,130.523386766253,17.417704753362
462,Bulgarian.HO,PCA,-53.6201911195364,7.73751482092927
463,Hungarian.HO,PCA,-92.0312764259388,-9.12832215724443
464,Lithuanian.HO,PCA,-131.015883056525,-8.21566597859512
465,Lithuanian.HO,PCA,-132.553039581027,-2.43422275108911
466,Iranian.HO,PCA,55.7614019737434,83.6445699761274
467,Lebanese.HO,PCA,89.1474732037319,22.0068216957415
468,Saudi.HO,PCA,180.121419104539,-74.5500666254635
469,Saudi.HO,PCA,127.936446959139,9.95328595949491
470,Jordanian.HO,PCA,112.385925828274,-11.2542145108055
471,Bulgarian.HO,PCA,-34.0343113582175,0.0863639314001487
472,Hungarian.HO,PCA,-87.0647162099114,0.533760399621127
473,Lithuanian.HO,PCA,-138.166069095176,-4.7051368226586
474,Iranian.HO,PCA,68.8111150294192,103.330807841068
475,Syrian.HO,PCA,132.895866102855,26.0111141026565
476,Lebanese.HO,PCA,84.4628809641144,20.8599601463214
477,Jordanian.HO,PCA,100.97058670316,37.4104390381176
478,Bulgarian.HO,PCA,-53.4035712698713,4.75797237142365
479,Hungarian.HO,PCA,-67.8064316517998,0.839575218165542
480,Lithuanian.HO,PCA,-129.0381490519,-6.41691083382654
481,Syrian.HO,PCA,134.342702430256,16.9463274826948
482,Lebanese.HO,PCA,134.668358816936,0.799887884079866
483,Saudi.HO,PCA,183.394092255849,-68.9211602513674
484,Jordanian.HO,PCA,117.240853051508,14.7753790044813
485,Jordanian.HO,PCA,125.865608055495,12.7099746049087
486,Balkar.HO,PCA,2.52119174172121,84.8301743717949
487,Balkar.HO,PCA,5.59159624215146,89.7685353208013
488,Georgian.HO,PCA,30.8137899524042,98.0853703423737
489,Chechen.HO,PCA,2.37519657068563,91.459035381783
490,Abkhasian.HO,PCA,28.7172588459318,90.5025998296073
491,Lezgin.HO,PCA,11.0450375944628,91.2715375017103
492,Balkar.HO,PCA,5.71111965678615,82.4565073883005
493,Balkar.HO,PCA,17.159991839972,89.9930711656573
494,Georgian.HO,PCA,37.9563606624762,92.0212021115278
495,Chechen.HO,PCA,7.37554604717769,83.0129531693056
496,Russia_Abkhasian.HO,PCA,35.942498521705,99.7944919935454
497,Abkhasian.HO,PCA,27.2659725602175,106.788889470051
498,Lezgin.HO,PCA,-1.12855685876545,92.6155295451114
499,Kumyk.HO,PCA,14.3463037015908,83.0031021197511
500,Balkar.HO,PCA,6.22371629570004,80.9509661417828
501,Georgian.HO,PCA,35.1517935978531,87.6768077973732
502,Georgian.HO,PCA,40.1702217154911,92.4722979345052
503,Chechen.HO,PCA,-4.79370846703104,80.4640389225597
504,Abkhasian.HO,PCA,36.1531083204439,96.5676553627234
505,Balkar.HO,PCA,6.68458569842425,83.2439599404647
506,Georgian.HO,PCA,40.6730879950362,86.8205651745259
507,Georgian.HO,PCA,43.6737836630135,96.1920626580026
508,Chechen.HO,PCA,6.28365136703768,91.2541982705748
509,Abkhasian.HO,PCA,30.0919312932904,85.0206092252222
510,Lezgin.HO,PCA,-1.70251446566302,91.3538913932061
511,Kumyk.HO,PCA,8.05509272212333,87.2841624800641
512,Balkar.HO,PCA,8.84042716041322,91.403671937132
513,Georgian.HO,PCA,49.6067069654619,112.299701469393
514,Chechen.HO,PCA,11.2717788776419,89.5907788351322
515,Abkhasian.HO,PCA,32.3508401606711,107.354424501622
516,Lezgin.HO,PCA,-0.328656969755551,80.7792129492368
517,Lezgin.HO,PCA,4.72310193094249,83.7939660860319
518,Kumyk.HO,PCA,7.34584313854662,81.3622190027135
519,Balkar.HO,PCA,5.05771522876222,90.3420469089118
520,Georgian.HO,PCA,37.5089211230007,105.486727391784
521,Chechen.HO,PCA,-5.15798802937334,93.308085834156
522,Abkhasian.HO,PCA,34.1843442281364,99.4625393575008
523,Lezgin.HO,PCA,-3.12690489433934,82.706037339941
524,Lezgin.HO,PCA,-3.07612351211021,80.585993795002
525,Kumyk.HO,PCA,-9.38029363111895,84.2404775156817
526,Balkar.HO,PCA,5.36781175926975,92.8988847947813
527,Georgian.HO,PCA,37.4765283403676,93.9968153931576
528,Chechen.HO,PCA,5.65679267531109,84.2762957696132
529,Abkhasian.HO,PCA,44.32382117106,93.3740877364314
530,Lezgin.HO,PCA,7.92515804823555,81.6704270469037
531,Kumyk.HO,PCA,20.6069629889651,66.4086472101133
532,Kumyk.HO,PCA,13.7951772091567,85.1734604613325
533,Balkar.HO,PCA,0.573482819725172,76.1437677477624
534,Georgian.HO,PCA,39.411898745105,96.140086254234
535,Chechen.HO,PCA,3.24118615132413,105.947466582176
536,Chechen.HO,PCA,-1.75328369439302,75.2178555802167
537,Abkhasian.HO,PCA,48.9791284731453,92.8675998891931
538,Lezgin.HO,PCA,3.51856421315637,89.291262389648
539,Kumyk.HO,PCA,-2.25742940355755,81.0615087111101
540,Kumyk.HO,PCA,0.724751613246471,71.4186190586082
541,Belarusian.HO,PCA,-120.42593573397,-1.46032191267453
542,Ukrainian.HO,PCA,-116.707934051321,2.39626608870496
543,Ukrainian.HO,PCA,-92.0603624157405,4.79797600710629
544,Estonian.HO,PCA,-133.402644742836,-4.07410727548162
545,Mordovian.HO,PCA,-109.896284840285,21.850739346579
546,Belarusian.HO,PCA,-119.421394079695,-5.87090142875973
547,Ukrainian.HO,PCA,-107.568094622907,-0.338014015403098
548,Estonian.HO,PCA,-145.391584313367,1.33033488805675
549,Estonian.HO,PCA,-138.982951964448,-5.05258581491778
550,Mordovian.HO,PCA,-113.545056221834,13.6046945930311
551,Belarusian.HO,PCA,-108.864953501223,-0.0988605438319565
552,Ukrainian.HO,PCA,-103.982954409752,7.1236222584263
553,Estonian.HO,PCA,-140.999532726265,-4.41996938038485
554,Estonian.HO,PCA,-139.513693962934,-5.32869500045328
555,Mordovian.HO,PCA,-104.849035065378,29.1817662429107
556,Belarusian.HO,PCA,-120.903224105855,-1.44011988746841
557,Ukrainian.HO,PCA,-109.80635169311,-2.22739437380759
558,Estonian.HO,PCA,-138.857079912299,-3.43430600079614
559,Mordovian.HO,PCA,-107.162909244961,11.5362269567466
560,Mordovian.HO,PCA,-111.075161719197,19.1887659460102
561,Belarusian.HO,PCA,-113.235434321621,2.98633948743931
562,Ukrainian.HO,PCA,-101.98472368849,9.38003696114565
563,Estonian.HO,PCA,-135.348544608232,-4.6670649678243
564,Mordovian.HO,PCA,-112.088584863203,13.478150265627
565,Mordovian.HO,PCA,-104.394139921403,19.6538314376012
566,Belarusian.HO,PCA,-103.091504297041,-2.33873738596031
567,Belarusian.HO,PCA,-109.660839549455,7.89995628875539
568,Estonian.HO,PCA,-129.566770642944,4.85387260978287
569,Mordovian.HO,PCA,-111.298358792854,15.8998271214029
570,Belarusian.HO,PCA,-128.066924442523,-0.598310119287428
571,Belarusian.HO,PCA,-117.610469532612,2.0822726059071
572,Ukrainian.HO,PCA,-99.706832842311,-0.715879289482467
573,Estonian.HO,PCA,-125.441580938159,-6.06846379362061
574,Mordovian.HO,PCA,-115.483964088793,18.5133344809018
575,Belarusian.HO,PCA,-115.433980833861,-0.104969696629154
576,Ukrainian.HO,PCA,-110.336265782517,10.0400925285887
577,Ukrainian.HO,PCA,-101.928363630828,-1.60934355611026
578,Estonian.HO,PCA,-127.768644288032,-2.15854599183312
579,Mordovian.HO,PCA,-116.159016529378,12.9129117444053
580,Saudi.HO,PCA,179.396919346696,-71.7715706461435
581,Hungarian.HO,PCA,-103.585687077524,-21.3325293160738
582,Czech.HO,PCA,-102.501871107166,-10.1446080965094
583,Czech.HO,PCA,-100.877712171249,2.26048303905467
584,Icelandic.HO,PCA,-112.282000622738,-12.3333350542399
585,Greek.HO,PCA,-24.1128517464501,-8.07217531382581
586,Hungarian.HO,PCA,-101.522140709288,-7.69469259774201
587,Czech.HO,PCA,-96.1046127266399,-5.99883693592756
588,Icelandic.HO,PCA,-122.164232735588,-23.2933501716827
589,Icelandic.HO,PCA,-122.357444125189,-18.5365919195951
590,Greek.HO,PCA,50.3516764083481,67.0336563929203
591,Hungarian.HO,PCA,-79.1798646948527,-1.26555723518389
592,Czech.HO,PCA,-99.9924274287269,-12.6506330926092
593,Icelandic.HO,PCA,-110.740991631032,-18.4574153377227
594,Icelandic.HO,PCA,-100.969715019456,-14.8232755320019
595,Greek.HO,PCA,1.90375924249081,15.9021409508434
596,Hungarian.HO,PCA,-92.1370661072172,-7.27519942729205
597,Czech.HO,PCA,-101.256325675456,-12.4371359022926
598,Icelandic.HO,PCA,-107.239500743843,-12.3632052508692
599,Icelandic.HO,PCA,-115.482571078064,-19.0057775611867
600,Greek.HO,PCA,28.8145858919744,21.8912884873022
601,Adygei.HO,PCA,6.56200873145139,93.8651292097501
602,Hungarian.HO,PCA,-85.7627817462655,-7.59226050589422
603,Czech.HO,PCA,-95.0253082719606,-7.35536247944955
604,Icelandic.HO,PCA,-108.105270374913,-11.8631949009393
605,Icelandic.HO,PCA,-112.620038140397,-14.9323606894325
606,Greek.HO,PCA,-32.8710731146268,8.90558388025747
607,Hungarian.HO,PCA,-90.8837535396133,-7.98200744390834
608,Hungarian.HO,PCA,-83.3606779452191,6.28397625909694
609,Czech.HO,PCA,-91.8393815098712,-10.4316565975791
610,Icelandic.HO,PCA,-115.788726725444,-14.8662261736436
611,Hungarian.HO,PCA,-93.0001280817051,-8.5267641454718
612,Hungarian.HO,PCA,-89.0247510253332,-10.7133971104791
613,Czech.HO,PCA,-102.630123029807,-5.82104528399454
614,Icelandic.HO,PCA,-112.495240234223,-9.08751636758221
615,Hungarian.HO,PCA,-85.7026872229352,0.727704841550701
616,Czech.HO,PCA,-104.146661274642,-4.7900900874905
617,Czech.HO,PCA,-106.406634960376,-2.71467829715541
618,Icelandic.HO,PCA,-123.968008150511,-13.6726886967544
619,Greek.HO,PCA,-4.40030598636032,6.90214223978366
620,Scottish.HO,PCA,-110.197369091422,-14.9328563416467
621,Scottish.HO,PCA,-95.889792949851,-6.54430259352371
622,Scottish.HO,PCA,-109.106795312128,-22.7224835719122
623,Scottish.HO,PCA,-107.296296791063,-11.4028930683876
624,English.HO,PCA,-104.553774114667,-24.0884051099272
625,English.HO,PCA,-103.835689445747,-24.5968047351326
626,English.HO,PCA,-92.9205332082874,-15.0889723922152
627,English.HO,PCA,-94.7428126918376,-18.6622740346336
628,English.HO,PCA,-98.8139345725266,-27.2514720764237
629,English.HO,PCA,-101.870264945049,-17.2914869426646
630,English.HO,PCA,-95.7222643038719,-13.6905075904618
631,Spanish.HO,PCA,-44.3057882561692,-41.0583959368346
632,Spanish.HO,PCA,-44.3477565970189,-39.1344809481691
633,Spanish.HO,PCA,-64.7606679190276,-46.154743357312
634,Spanish.HO,PCA,-49.7185505269472,-55.8823101136079
635,Spanish.HO,PCA,-53.1107772170182,-41.0743489387151
636,Spanish.HO,PCA,-57.8486304780296,-39.5293056107012
637,Spanish.HO,PCA,-36.1567989766909,-43.4048335569776
638,Spanish.HO,PCA,-54.60180372377,-40.556188807399
639,Spanish.HO,PCA,-72.7097457561523,-43.1336492006813
640,Spanish.HO,PCA,-70.4818911990186,-46.4767645780646
641,Spanish_North.HO,PCA,-83.7592065712223,-53.2533251630249
642,Spanish_North.HO,PCA,-90.059324839072,-55.9458302208683
643,Spanish_North.HO,PCA,-87.3795391285128,-51.3205941263469
644,Spanish.HO,PCA,-51.1051453580453,-44.9653195058234
645,Spanish.HO,PCA,-35.924006696382,-39.9916940201259
646,Spanish.HO,PCA,-49.0680582224795,-43.6796327989789
647,Spanish.HO,PCA,-53.9592004778213,-35.2158829871898
648,Spanish.HO,PCA,-68.3340281118521,-37.6882162339528
649,Spanish.HO,PCA,-60.2795096358459,-25.8790446610627
650,Spanish.HO,PCA,-61.5067400726947,-38.8736700594578
651,Spanish.HO,PCA,-67.5616283957197,-40.4724894789578
652,Spanish.HO,PCA,-47.61415748537,-32.3395338245203
653,Spanish.HO,PCA,-57.6364152099008,-37.3205857322944
654,Spanish.HO,PCA,-58.7629354011193,-30.884036361803
655,Spanish.HO,PCA,-63.003572403904,-30.540024823347
656,Spanish.HO,PCA,-50.1272027193161,-38.1514088284495
657,Spanish.HO,PCA,-52.4429665344525,-32.8277216579798
658,Spanish.HO,PCA,-45.6120614668034,-37.922141551616
659,Spanish.HO,PCA,-46.0589638010926,-34.5415766346661
660,Spanish.HO,PCA,-46.4648275151936,-43.2166460619753
661,Spanish.HO,PCA,-46.515640859451,-44.9176574056354
662,Spanish.HO,PCA,-57.6502206420706,-34.7609486508295
663,Spanish.HO,PCA,-28.5590653055582,-21.2374034113696
664,Finnish.HO,PCA,-139.6440406758,10.1346154516995
665,Finnish.HO,PCA,-128.868830756313,-9.4571155586523
666,Finnish.HO,PCA,-130.910539017959,-2.57391101277677
667,Finnish.HO,PCA,-121.413123593216,3.13702429104832
668,English.HO,PCA,-96.1842599661669,-9.09083784078472
669,Finnish.HO,PCA,-118.123870573992,18.1455999511767
670,English.HO,PCA,-113.253175997948,-20.4062240569357
671,Finnish.HO,PCA,-133.14160324475,2.30577594584908
672,Finnish.HO,PCA,-127.114840627021,9.57505230870408
673,Spanish.HO,PCA,-59.7834703980763,-38.1510414531524
674,Spanish.HO,PCA,-63.0969724357778,-44.1258037788879
675,Spanish.HO,PCA,-65.0478721077643,-46.3967747043406
676,Spanish.HO,PCA,-64.293982074663,-41.8887677542701
677,Spanish.HO,PCA,-70.0590661076147,-43.7157303624659
678,Spanish_North.HO,PCA,-90.1478581678252,-54.0439695691104
679,Spanish.HO,PCA,-60.5611476581552,-44.6229822896639
680,Spanish_North.HO,PCA,-87.2593679341549,-61.0400728340745
681,Spanish.HO,PCA,-74.6695338089215,-53.1545099472829
682,Spanish.HO,PCA,-65.5596108513148,-40.3667099474428
683,Spanish.HO,PCA,-51.6618656375796,-44.0567948430294
684,Spanish.HO,PCA,-54.5652529790259,-35.5818947455767
685,Spanish.HO,PCA,-42.3977624002503,-35.0016794637877
686,Spanish.HO,PCA,-57.4203621023769,-47.552226290185
687,Spanish.HO,PCA,-34.2903692534482,-35.3389609575457
688,Spanish.HO,PCA,-59.908357191415,-35.1094458906493
689,IBS_CanaryIslands.HO,PCA,-29.1734608570506,-87.5961557021927
690,IBS_CanaryIslands.HO,PCA,-21.7361917410149,-72.7938137602551
691,Spanish.HO,PCA,-63.1601043651207,-43.0719835084791
692,Spanish.HO,PCA,-55.1257434585596,-41.2096923740444
693,Spanish.HO,PCA,-68.8615514144238,-42.2472856563411
694,Spanish.HO,PCA,-63.556294058961,-40.4711156293933
695,Spanish.HO,PCA,-58.7896383853965,-24.2329313786393
696,Spanish.HO,PCA,-55.5676613340038,-51.8163784551231
697,Spanish.HO,PCA,-61.380275860629,-43.8240474810268
698,Spanish.HO,PCA,-43.4503867395447,-42.4336491425099
699,Spanish.HO,PCA,-46.3196124603078,-33.5228179457088
700,English.HO,PCA,-104.07095293405,-13.1834961221061
701,Jew_Libyan.HO,PCA,87.0017743060716,-5.65187843745818
702,Maltese.HO,PCA,13.7862166702914,-1.78499405070197
703,Maltese.HO,PCA,13.7790979629223,-7.56757321405352
704,Croatian.HO,PCA,-78.4770164654133,-7.51038999688641
705,Jew_Ashkenazi.HO,PCA,23.8628126586621,5.85765289522588
706,Jew_Turkish.HO,PCA,38.7125712337859,6.26702940891458
707,Norwegian.HO,PCA,-108.050712268998,-15.7388799670418
708,Norwegian.HO,PCA,-110.193322512396,-14.7569908183076
709,Croatian.HO,PCA,-73.8235104733359,-2.81232076427939
710,Croatian.HO,PCA,-78.0040786101223,3.69701790617169
711,Jew_Tunisian.HO,PCA,76.2517239141642,-2.2400185385002
712,Jew_Turkish.HO,PCA,37.0983004519666,8.23983425013186
713,Sicilian.HO,PCA,2.38817242033856,0.71967758007654
714,Greek.HO,PCA,-30.790013769575,0.721599203341143
715,Jew_Ashkenazi.HO,PCA,13.2955102563435,5.98156076500133
716,Italian_South.HO,PCA,9.45187657754213,8.25575533516076
717,Basque.HO,PCA,-99.7177736881914,-63.0899633868381
718,Sicilian.HO,PCA,2.47030071037792,5.75755793624579
719,Croatian.HO,PCA,-89.6195711102058,-10.0745894304209
720,Norwegian.HO,PCA,-101.802836072843,-10.5085011703175
721,Croatian.HO,PCA,-80.0764305487895,-1.39895047851617
